2023-02-09 08:00:00	10400.0	4.67
2023-02-09 09:00:00	10400.0	4.64
2023-02-09 10:00:00	10500.0	4.6
2023-02-09 11:00:00	10600.0	4.56
2023-02-09 12:00:00	10700.0	4.53
2023-02-09 13:00:00	10600.0	4.5
2023-02-09 14:00:00	10600.0	4.49
2023-02-09 15:00:00	10000.0	4.62
2023-02-09 16:00:00	9590.0	4.72
2023-02-09 17:00:00	9410.0	4.76
2023-02-09 18:00:00	10200.0	4.7
2023-02-09 19:00:00	10500.0	4.67
2023-02-09 20:00:00	10600.0	4.64
2023-02-09 21:00:00	10700.0	4.61
2023-02-09 22:00:00	10700.0	4.58
2023-02-09 23:00:00	10400.0	4.54
2023-02-10 00:00:00	10700.0	4.51
2023-02-10 01:00:00	10800.0	4.48
2023-02-10 02:00:00	10800.0	4.48
2023-02-10 03:00:00	9930.0	4.67
2023-02-10 04:00:00	9230.0	4.8
2023-02-10 05:00:00	8960.0	4.86
2023-02-10 06:00:00	9820.0	4.82
2023-02-10 07:00:00	10400.0	4.77
