2023-02-10 08:00:00	22.77	null
2023-02-10 09:00:00	22.98	null
2023-02-10 10:00:00	22.92	null
2023-02-10 11:00:00	22.92	null
2023-02-10 12:00:00	22.83	null
2023-02-10 13:00:00	22.8	null
2023-02-10 14:00:00	22.71	null
2023-02-10 15:00:00	22.64	null
2023-02-10 16:00:00	22.55	null
2023-02-10 17:00:00	22.51	null
2023-02-10 18:00:00	22.42	null
2023-02-10 19:00:00	22.37	null
2023-02-10 20:00:00	22.35	null
2023-02-10 21:00:00	22.27	null
2023-02-10 22:00:00	22.21	null
2023-02-10 23:00:00	22.13	null
2023-02-11 00:00:00	22.06	null
2023-02-11 01:00:00	22.29	null
2023-02-11 02:00:00	22.21	null
2023-02-11 03:00:00	22.28	null
2023-02-11 04:00:00	22.44	null
2023-02-11 05:00:00	22.39	null
2023-02-11 06:00:00	22.5	null
2023-02-11 07:00:00	22.55	null
