2023-02-10 08:00:00	10700.0	4.72
2023-02-10 09:00:00	10700.0	4.72
2023-02-10 10:00:00	10800.0	4.67
2023-02-10 11:00:00	10900.0	4.63
2023-02-10 12:00:00	11000.0	4.59
2023-02-10 13:00:00	11100.0	4.56
2023-02-10 14:00:00	11100.0	4.53
2023-02-10 15:00:00	10800.0	4.56
2023-02-10 16:00:00	10400.0	4.68
2023-02-10 17:00:00	10200.0	4.74
2023-02-10 18:00:00	10500.0	4.72
2023-02-10 19:00:00	10700.0	4.7
2023-02-10 20:00:00	10600.0	4.69
2023-02-10 21:00:00	11000.0	4.64
2023-02-10 22:00:00	11000.0	4.64
2023-02-10 23:00:00	11000.0	4.61
2023-02-11 00:00:00	11200.0	4.57
2023-02-11 01:00:00	11300.0	4.55
2023-02-11 02:00:00	11400.0	4.52
2023-02-11 03:00:00	11100.0	4.61
2023-02-11 04:00:00	10300.0	4.79
2023-02-11 05:00:00	9490.0	4.9
2023-02-11 06:00:00	9920.0	4.92
2023-02-11 07:00:00	10800.0	4.87
