2023-02-07 14:00:00	9440.0	4.41
2023-02-07 15:00:00	8990.0	4.52
2023-02-07 16:00:00	8740.0	4.56
2023-02-07 17:00:00	9330.0	4.5
2023-02-07 18:00:00	9550.0	4.48
2023-02-07 19:00:00	9880.0	4.44
2023-02-07 20:00:00	10000.0	4.4
2023-02-07 21:00:00	10000.0	4.38
2023-02-07 22:00:00	10100.0	4.34
2023-02-07 23:00:00	10100.0	4.3
2023-02-08 00:00:00	10200.0	4.27
2023-02-08 01:00:00	10100.0	4.28
2023-02-08 02:00:00	9070.0	4.5
2023-02-08 03:00:00	8120.0	4.66
2023-02-08 04:00:00	7500.0	4.73
2023-02-08 05:00:00	9020.0	4.7
2023-02-08 06:00:00	9730.0	4.63
2023-02-08 07:00:00	9990.0	4.59
