2023-02-12 08:00:00	22.79	950.0
2023-02-12 09:00:00	22.82	null
2023-02-12 10:00:00	22.75	null
2023-02-12 11:00:00	22.74	null
2023-02-12 12:00:00	22.69	null
2023-02-12 13:00:00	22.62	null
2023-02-12 14:00:00	22.53	null
2023-02-12 15:00:00	22.48	null
2023-02-12 16:00:00	22.42	null
2023-02-12 17:00:00	22.34	null
2023-02-12 18:00:00	22.24	null
2023-02-12 19:00:00	22.21	null
2023-02-12 20:00:00	22.14	null
2023-02-12 21:00:00	22.08	null
2023-02-12 22:00:00	22.1	null
2023-02-12 23:00:00	22.1	null
2023-02-13 00:00:00	22.21	null
2023-02-13 01:00:00	22.13	null
2023-02-13 02:00:00	22.23	null
2023-02-13 03:00:00	22.23	null
2023-02-13 04:00:00	22.35	null
2023-02-13 05:00:00	22.35	null
2023-02-13 06:00:00	22.45	null
2023-02-13 07:00:00	22.51	null
