2023-02-13 08:00:00	10000.0	8.84
2023-02-13 09:00:00	10000.0	8.85
2023-02-13 10:00:00	10100.0	8.86
2023-02-13 11:00:00	10100.0	8.86
2023-02-13 12:00:00	9660.0	8.87
2023-02-13 13:00:00	9680.0	8.89
2023-02-13 14:00:00	9690.0	8.91
2023-02-13 15:00:00	9700.0	8.92
2023-02-13 16:00:00	9710.0	8.93
2023-02-13 17:00:00	9720.0	8.94
2023-02-13 18:00:00	9730.0	8.95
2023-02-13 19:00:00	9730.0	8.96
2023-02-13 20:00:00	9740.0	8.97
2023-02-13 21:00:00	9750.0	8.98
2023-02-13 22:00:00	9760.0	8.99
2023-02-13 23:00:00	9770.0	9.0
2023-02-14 00:00:00	9780.0	9.02
2023-02-14 01:00:00	9790.0	9.03
2023-02-14 02:00:00	9800.0	9.04
2023-02-14 03:00:00	9810.0	9.05
2023-02-14 04:00:00	9810.0	9.06
2023-02-14 05:00:00	9820.0	9.07
2023-02-14 06:00:00	9830.0	9.08
2023-02-14 07:00:00	9830.0	9.08
