2023-02-12 08:00:00	9440.0	8.47
2023-02-12 09:00:00	9460.0	8.48
2023-02-12 10:00:00	9480.0	8.49
2023-02-12 11:00:00	9490.0	8.5
2023-02-12 12:00:00	9520.0	8.52
2023-02-12 13:00:00	9550.0	8.54
2023-02-12 14:00:00	9570.0	8.56
2023-02-12 15:00:00	9600.0	8.57
2023-02-12 16:00:00	9620.0	8.59
2023-02-12 17:00:00	9650.0	8.61
2023-02-12 18:00:00	9670.0	8.62
2023-02-12 19:00:00	9710.0	8.64
2023-02-12 20:00:00	9730.0	8.65
2023-02-12 21:00:00	9750.0	8.67
2023-02-12 22:00:00	9770.0	8.69
2023-02-12 23:00:00	9780.0	8.69
2023-02-13 00:00:00	9820.0	8.71
2023-02-13 01:00:00	9830.0	8.72
2023-02-13 02:00:00	9850.0	8.73
2023-02-13 03:00:00	9870.0	8.75
2023-02-13 04:00:00	9890.0	8.76
2023-02-13 05:00:00	9950.0	8.8
2023-02-13 06:00:00	9970.0	8.81
2023-02-13 07:00:00	9990.0	8.82
