2023-02-13 08:00:00	15800.0	5.17
2023-02-13 09:00:00	13100.0	5.14
2023-02-13 10:00:00	13300.0	5.14
2023-02-13 11:00:00	13300.0	5.14
2023-02-13 12:00:00	13400.0	5.11
2023-02-13 13:00:00	13500.0	5.1
2023-02-13 14:00:00	13600.0	5.08
2023-02-13 15:00:00	13600.0	5.07
2023-02-13 16:00:00	13500.0	5.09
2023-02-13 17:00:00	13300.0	5.18
2023-02-13 18:00:00	13000.0	5.27
2023-02-13 19:00:00	13200.0	5.3
2023-02-13 20:00:00	13300.0	5.32
2023-02-13 21:00:00	13500.0	5.31
2023-02-13 22:00:00	13600.0	5.32
2023-02-13 23:00:00	13700.0	5.29
2023-02-14 00:00:00	13900.0	5.27
2023-02-14 01:00:00	14000.0	5.25
2023-02-14 02:00:00	14000.0	5.25
2023-02-14 03:00:00	14000.0	5.23
2023-02-14 04:00:00	14100.0	5.22
2023-02-14 05:00:00	14000.0	5.26
2023-02-14 06:00:00	13800.0	5.32
2023-02-14 07:00:00	13700.0	5.37
