2023-02-09 08:00:00	8450.0	7.8
2023-02-09 09:00:00	8450.0	7.81
2023-02-09 10:00:00	8450.0	7.81
2023-02-09 11:00:00	8450.0	7.82
2023-02-09 12:00:00	8440.0	7.83
2023-02-09 13:00:00	8440.0	7.84
2023-02-09 14:00:00	8440.0	7.84
2023-02-09 15:00:00	8440.0	7.85
2023-02-09 16:00:00	8430.0	7.86
2023-02-09 17:00:00	8430.0	7.86
2023-02-09 18:00:00	8430.0	7.86
2023-02-09 19:00:00	8430.0	7.86
2023-02-09 20:00:00	8430.0	7.86
2023-02-09 21:00:00	8430.0	7.86
2023-02-09 22:00:00	8430.0	7.87
2023-02-09 23:00:00	8430.0	7.88
2023-02-10 00:00:00	8430.0	7.88
2023-02-10 01:00:00	8420.0	7.89
2023-02-10 02:00:00	8420.0	7.89
2023-02-10 03:00:00	8420.0	7.9
2023-02-10 04:00:00	8420.0	7.91
2023-02-10 05:00:00	8420.0	7.91
2023-02-10 06:00:00	8410.0	7.92
2023-02-10 07:00:00	8420.0	7.92
