2023-02-10 08:00:00	8500.0	7.93
2023-02-10 09:00:00	8610.0	7.94
2023-02-10 10:00:00	8620.0	7.94
2023-02-10 11:00:00	8630.0	7.96
2023-02-10 12:00:00	8640.0	7.96
2023-02-10 13:00:00	8650.0	7.97
2023-02-10 14:00:00	8660.0	7.98
2023-02-10 15:00:00	8660.0	7.99
2023-02-10 16:00:00	8670.0	8.0
2023-02-10 17:00:00	8680.0	8.0
2023-02-10 18:00:00	8680.0	8.01
2023-02-10 19:00:00	8690.0	8.02
2023-02-10 20:00:00	8700.0	8.03
2023-02-10 21:00:00	8710.0	8.04
2023-02-10 22:00:00	8710.0	8.04
2023-02-10 23:00:00	8740.0	8.07
2023-02-11 00:00:00	8750.0	8.08
2023-02-11 01:00:00	8750.0	8.08
2023-02-11 02:00:00	8760.0	8.1
2023-02-11 03:00:00	8770.0	8.11
2023-02-11 04:00:00	8780.0	8.12
2023-02-11 05:00:00	8790.0	8.13
2023-02-11 06:00:00	8790.0	8.13
2023-02-11 07:00:00	8800.0	8.14
