2023-02-08 08:00:00	8520.0	7.71
2023-02-08 09:00:00	8560.0	7.71
2023-02-08 10:00:00	8560.0	7.71
2023-02-08 11:00:00	8570.0	7.72
2023-02-08 12:00:00	8500.0	7.73
2023-02-08 13:00:00	8570.0	7.73
2023-02-08 14:00:00	8500.0	7.73
2023-02-08 15:00:00	8570.0	7.74
2023-02-08 16:00:00	8570.0	7.73
2023-02-08 17:00:00	8570.0	7.74
2023-02-08 18:00:00	8470.0	7.75
2023-02-08 19:00:00	8470.0	7.75
2023-02-08 20:00:00	8470.0	7.76
2023-02-08 21:00:00	8470.0	7.75
2023-02-08 22:00:00	8470.0	7.76
2023-02-08 23:00:00	8470.0	7.76
2023-02-09 00:00:00	8460.0	7.77
2023-02-09 01:00:00	8460.0	7.78
2023-02-09 02:00:00	8460.0	7.79
2023-02-09 03:00:00	8460.0	7.79
2023-02-09 04:00:00	8460.0	7.79
2023-02-09 05:00:00	8450.0	7.8
2023-02-09 06:00:00	8450.0	7.8
2023-02-09 07:00:00	8450.0	7.8
