2023-02-08 08:00:00	22.8	300.0
2023-02-08 09:00:00	22.77	null
2023-02-08 10:00:00	22.69	null
2023-02-08 11:00:00	22.65	null
2023-02-08 12:00:00	22.64	null
2023-02-08 13:00:00	22.48	null
2023-02-08 14:00:00	22.39	null
2023-02-08 15:00:00	22.3	null
2023-02-08 16:00:00	22.39	null
2023-02-08 17:00:00	22.23	null
2023-02-08 18:00:00	22.27	null
2023-02-08 19:00:00	22.28	null
2023-02-08 20:00:00	22.27	null
2023-02-08 21:00:00	22.29	null
2023-02-08 22:00:00	22.4	null
2023-02-08 23:00:00	22.39	null
2023-02-09 00:00:00	22.4	null
2023-02-09 01:00:00	22.4	null
2023-02-09 02:00:00	22.44	null
2023-02-09 03:00:00	22.41	null
2023-02-09 04:00:00	22.41	null
2023-02-09 05:00:00	22.44	null
2023-02-09 06:00:00	22.48	null
2023-02-09 07:00:00	22.48	null
