2023-02-14 08:00:00	22.83	1000.0
2023-02-14 09:00:00	22.86	null
2023-02-14 10:00:00	22.88	null
2023-02-14 11:00:00	22.87	null
2023-02-14 12:00:00	22.74	null
2023-02-14 13:00:00	22.8	null
2023-02-14 14:00:00	22.74	null
2023-02-14 15:00:00	null	null
2023-02-14 16:00:00	22.6	null
2023-02-14 17:00:00	22.58	null
2023-02-14 18:00:00	22.53	null
2023-02-14 19:00:00	22.49	null
2023-02-14 20:00:00	22.45	null
2023-02-14 21:00:00	22.38	null
2023-02-14 22:00:00	22.64	null
2023-02-14 23:00:00	22.58	null
2023-02-15 00:00:00	22.63	null
2023-02-15 01:00:00	22.66	null
2023-02-15 02:00:00	22.76	null
2023-02-15 03:00:00	22.78	null
2023-02-15 04:00:00	22.83	null
2023-02-15 05:00:00	22.91	null
2023-02-15 06:00:00	22.97	null
2023-02-15 07:00:00	23.01	null
